Participant;Part_Numb;Modality;IA;Creativity;UCP_N;N;TFD;Fix_count;First_pass;Regression;Reg_Count;ErrorPoints;Severity;ErrorCount;ErrorCounts
P05A;5;PE;'Goed.;CS;114;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;Als;Non-UCP;296;9;182,3333333;0,888888889;129,5555556;129,5555556;0,222222222;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;297;3;149,6666667;1;93,33333333;93,33333333;0,666666667;0;Not;0;No
P05A;5;PE;het;Reproduction;115;3;395;2;198,6666667;266;0;0;Not;0;No
P05A;5;PE;van;Non-UCP;298;10;331,1;1,6;86;570;0,1;0;Not;0;No
P05A;5;PE;'Nou,';Reproduction;116;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;299;9;68,44444444;0,444444444;68,44444444;636,6666667;0;0;Not;0;No
P05A;5;PE;de;Reproduction;117;2;199;1;199;199;0;1;Minor;1;Yes
P05A;5;PE;Ik;Non-UCP;300;2;462,5;1;154,5;154,5;0,5;0;Not;0;No
P05A;5;PE;ik;CS;118;5;323,4;1,6;184,8;344,8;0,6;0;Not;0;No
P05A;5;PE;Ik;Non-UCP;301;5;275,8;1,2;161,4;496,8;0,2;0;Not;0;No
P05A;5;PE;De;Non-UCP;302;3;193,3333333;0,333333333;193,3333333;193,3333333;0;0;Not;0;No
P05A;5;PE;van;Reproduction;119;3;188,6666667;1;188,6666667;188,6666667;0;0;Not;0;No
P05A;5;PE;in;Non-UCP;303;3;74;0,333333333;74;74;0;0;Not;0;No
P05A;5;PE;'U;Non-UCP;304;24;74,375;0,375;74,375;74,375;0;0;Not;0;No
P05A;5;PE;Natuurlijk;Non-UCP;305;2;113,5;0,5;113,5;113,5;0;0;Not;0;No
P05A;5;PE;de;CS;120;2;178,5;1;102;178,5;0;0;Not;0;No
P05A;5;PE;fout;Non-UCP;306;4;242,5;1;169,75;535,25;0,5;0;Not;0;No
P05A;5;PE;Een;Non-UCP;307;2;191;1;191;191;0;0;Not;0;No
P05A;5;PE;een;Reproduction;121;8;234,25;0,75;208;234,25;0;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;308;19;129,4210526;0,526315789;103,5789474;129,4210526;0;1;Minor;1;Yes
P05A;5;PE;'Wat;Non-UCP;309;7;108,7142857;0,714285714;95;108,7142857;0;0;Not;0;No
P05A;5;PE;'Is;Non-UCP;310;5;71,4;0,2;71,4;71,4;0;0;Not;0;No
P05A;5;PE;'Jeetje...';Reproduction;123;1;289;2;148;289;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;311;2;134,5;0,5;134,5;134,5;0;0;Not;0;No
P05A;5;PE;Ze;Non-UCP;312;7;141;0,714285714;141;141;0,142857143;1;Minor;1;Yes
P05A;5;PE;'Dan;Non-UCP;313;7;158,2857143;1,285714286;111,8571429;179,7142857;0,142857143;1;Minor;1;Yes
P05A;5;PE;'Vindt;Non-UCP;314;6;86,5;0,5;86,5;176,5;0,166666667;0;Not;0;No
P05A;5;PE;'Goeie;CS;124;2;103,5;0,5;103,5;103,5;0;0;Not;0;No
P05A;5;PE;nee!';Non-UCP;315;3;86,66666667;0,333333333;86,66666667;86,66666667;0;0;Not;0;No
P05A;5;PE;'Het;Non-UCP;316;7;124,5714286;0,428571429;124,5714286;124,5714286;0;0;Not;0;No
P05A;5;PE;'Aha,;Non-UCP;317;3;153;0,666666667;55,66666667;274,3333333;0,333333333;0;Not;0;No
P05A;5;PE;u;CS;125;1;364;1;364;364;0;1;Minor;1;Yes
P05A;5;PE;zeker?';Reproduction;126;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;318;2;0;0;0;0;0;0;Not;0;No
P05A;5;PE;'Wie;Non-UCP;319;12;107,5;0,5;107,5;107,5;0;1;Minor;1;Yes
P05A;5;PE;Het;Non-UCP;320;13;166,4615385;0,846153846;117;166,4615385;0;1;Minor;1;Yes
P05A;5;PE;'Wie;Non-UCP;321;4;132,5;0,75;132,5;132,5;0;1;Minor;1;Yes
P05A;5;PE;'Hij;Non-UCP;322;8;342,625;1,625;136,625;406,5;1;1;Minor;1;Yes
P05A;5;PE;/n'Niets;Reproduction;127;6;582,5;2,166666667;195;414,5;0,166666667;0;Not;0;No
P05A;5;PE;zei;Non-UCP;323;16;131,4375;0,5625;118,3125;217,875;0,0625;5;Major;1;Yes
P05A;5;PE;Vindt;Non-UCP;324;5;260,8;1,2;134,8;714,4;0,4;0;Not;0;No
P05A;5;PE;lijkt;Reproduction;128;6;187;0,833333333;138,5;280,5;0;0;Not;0;No
P05A;5;PE;wat;Non-UCP;325;5;91,2;0,4;91,2;91,2;0;0;Not;0;No
P05A;5;PE;Ze;CS;129;6;164;0,666666667;164;164;0;1;Minor;1;Yes
P05A;5;PE;Haar;Non-UCP;326;15;123,3333333;0,6;109,3333333;184,2;0,133333333;0;Not;0;No
P05A;5;PE;En;Non-UCP;327;16;204,5625;1,1875;150,75;188,25;0,25;1;Minor;1;Yes
P05A;5;PE;Hij;Non-UCP;328;3;54,33333333;0,333333333;54,33333333;54,33333333;0;0;Not;0;No
P05A;5;PE;ruim;CS;130;4;153;0,75;153;153;0;0;Not;0;No
P05A;5;PE;blaakte;CS;131;2;116;0,5;116;116;0;0;Not;0;No
P05A;5;PE;gewichtigheid,;Non-UCP;329;4;317,75;1,25;90,75;459;0,5;1;Minor;1;Yes
P05A;5;PE;'Nee;Non-UCP;330;2;228;1;148,5;148,5;0,5;0;Not;0;No
P05A;5;PE;mevrouw;CS;132;1;358;2;207;207;0;0;Not;0;No
P05A;5;PE;Duncan;Non-UCP;331;10;213,9;1;174,2;174,2;0,2;0;Not;0;No
P05A;5;PE;Wat;Non-UCP;332;2;128;0,5;128;128;0;0;Not;0;No
P05A;5;PE;u;CS;133;1;151;1;151;151;0;0;Not;0;No
P05A;5;PE;hier;Non-UCP;333;4;138;0,75;138;138;0;0;Not;0;No
P05A;5;PE;'Dit;Non-UCP;334;9;92,88888889;0,444444444;92,88888889;92,88888889;0;0;Not;0;No
P05A;5;PE;Hier;Non-UCP;335;5;126,2;0,4;126,2;321,2;0,2;0;Not;0;No
P05A;5;PE;'We;Non-UCP;336;11;94,90909091;0,545454545;81,27272727;94,90909091;0,090909091;0;Not;0;No
P05A;5;PE;Mooi;Non-UCP;337;7;129;0,714285714;103,8571429;125;0,285714286;0;Not;0;No
P05A;5;PE;'En;Reproduction;134;5;217,8;1;192,8;217,8;0,2;0;Not;0;No
P05A;5;PE;Ik;Reproduction;135;4;206,25;0,75;133,25;302,5;0;0;Not;0;No
P05A;5;PE;vereerd;Non-UCP;338;3;102,6666667;0,333333333;102,6666667;102,6666667;0;0;Not;0;No
P05A;5;PE;u;CS;136;1;233;1;233;233;0;0;Not;0;No
P05A;5;PE;op;Non-UCP;339;5;0;0;0;0;0,2;0;Not;0;No
P05A;5;PE;'Zal;Reproduction;137;6;73;0,333333333;73;73;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;340;2;170;1;170;170;0;0;Not;0;No
P05A;5;PE;'Ik;Non-UCP;341;10;65,7;0,3;65,7;65,7;0;0;Not;0;No
P05A;5;PE;Zonder;Non-UCP;342;13;103,6153846;0,461538462;103,6153846;117,6153846;0,076923077;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;343;16;110,375;0,5625;101,125;110,375;0;0;Not;0;No
P05A;5;PE;Raad;Reproduction;138;2;82;0,5;82;82;0;0;Not;0;No
P05A;5;PE;wat;Non-UCP;344;7;158,2857143;0,714285714;112,8571429;158,2857143;0;0;Not;0;No
P05A;5;PE;Geen;Non-UCP;345;4;89,5;0,5;89,5;89,5;0;0;Not;0;No
P05A;5;PE;Een;Non-UCP;346;2;145;0,5;145;145;0;0;Not;0;No
P05A;5;PE;Een;Non-UCP;347;4;95,75;0,5;95,75;95,75;0;1;Minor;1;Yes
P05A;5;PE;Haar;CS;139;9;107,2222222;0,555555556;107,2222222;107,2222222;0;0;Not;0;No
P05A;5;PE;van ;Non-UCP;348;30;173,5666667;0,8;138,9333333;151,8333333;0,1;0;Not;0;No
P05A;5;PE;Voor;Non-UCP;349;3;119,6666667;0,666666667;119,6666667;119,6666667;0;0;Not;0;No
P05A;5;PE;als;Reproduction;140;6;91,4;0,6;91,4;91,4;0;0;Not;0;No
P05A;5;PE;waren;Non-UCP;350;4;198;1;161,25;198;0;0;Not;0;No
P05A;5;PE;Hebben;Non-UCP;351;9;112,2222222;0,555555556;112,2222222;112,2222222;0;0;Not;0;No
P05A;5;PE;Voor;Reproduction;142;4;79,75;0,5;79,75;79,75;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;352;11;100,7272727;0,454545455;100,7272727;100,7272727;0;0;Not;0;No
P05A;5;PE;er;CS;141;6;197,8333333;1;138,5;140,1666667;0,5;0;Not;0;No
P05A;5;PE;volgens;Non-UCP;353;2;70;0,5;70;70;0;0;Not;0;No
P05A;5;PE;is;Reproduction;143;4;75,25;0,5;75,25;75,25;0;0;Not;0;No
P05A;5;PE;niet;Non-UCP;354;1;204;1;204;204;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;355;2;0;0;0;0;0;0;Not;0;No
P05A;5;PE;Wij;Non-UCP;356;11;194;0,818181818;164,0909091;173,9090909;0,090909091;1;Minor;1;Yes
P05A;5;PE;losse;CS;144;3;280;1,333333333;207,3333333;280;0;1;Minor;1;Yes
P05A;5;PE;tenzij;Non-UCP;357;3;148,3333333;0,666666667;148,3333333;148;0;0;Not;0;No
P05A;5;PE;heeft;Reproduction;145;2;112,5;0,5;112,5;112,5;0;0;Not;0;No
P05A;5;PE;nadat;Non-UCP;358;4;112,75;0,5;112,75;112,75;0;0;Not;0;No
P05A;5;PE;onder;CS;146;3;0;0;0;0;0;0;Not;0;No
P05A;5;PE;wehling;Non-UCP;359;8;150,25;0,625;150,25;150,25;0;0;Not;0;No
P05A;5;PE;met;CS;147;6;230,3333333;0,833333333;134,1666667;175,1666667;0,166666667;0;Not;0;No
P05A;5;PE;rechtop;Non-UCP;360;2;124,5;0,5;124,5;124,5;0;0;Not;0;No
P05A;5;PE;Edward;Non-UCP;361;8;124,625;0,625;102,75;104;0,125;0;Not;0;No
P05A;5;PE;de;CS;148;4;117,75;0,75;74,75;74,75;0,25;1;Minor;1;Yes
P05A;5;PE;Hij;Non-UCP;362;14;101,5;0,5;101,5;101,5;0;0;Not;0;No
P05A;5;PE;een;Reproduction;149;4;97;0,5;97;97;0;0;Not;0;No
P05A;5;PE;horen.;Non-UCP;363;1;184;1;184;184;1;0;Not;0;No
P05A;5;PE;'Present,';Non-UCP;354;3;394;1,666666667;260;1118,333333;0;0;Not;0;No
P05A;5;PE;'O,;Non-UCP;355;8;117,375;0,625;117,375;117,375;0;0;Not;0;No
P05A;5;PE;u;CS;150;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;niet;Non-UCP;356;2;547,5;2,5;277;390;0,5;0;Not;0;No
P05A;5;PE;onzichtbare;Reproduction;151;2;425,5;1,5;70;425,5;0;0;Not;0;No
P05A;5;PE;zei;Non-UCP;357;2;220;1,5;144;377,5;0,5;0;Not;0;No
P05A;5;PE;'Ze;Non-UCP;358;16;126,3125;0,5;113,1875;139,25;0;0;Not;0;No
P05A;5;PE;'Ze;Non-UCP;359;6;63,83333333;0,333333333;63,83333333;108,8333333;0,166666667;0;Not;0;No
P05A;5;PE;de;Reproduction;152;2;138;0,5;138;138;0;0;Not;0;No
P05A;5;PE;Ik;Non-UCP;360;6;44,66666667;0,333333333;44,66666667;44,66666667;0,166666667;0;Not;0;No
P05A;5;PE;'Hoera,';Non-UCP;361;3;222;0,666666667;222;391,6666667;0;0;Not;0;No
P05A;5;PE;met;CS;153;3;0;0;0;0;0;0;Not;0;No
P05A;5;PE;'U;Non-UCP;362;8;115,875;0,5;115,875;115,875;0;0;Not;0;No
P05A;5;PE;'Waarom;CS;154;9;114,6666667;0,444444444;114,6666667;114,6666667;0;1;Minor;1;Yes
P05A;5;PE;niet;Non-UCP;363;5;194,2;1;152,6;152,6;0,2;0;Not;0;No
P05A;5;PE;Hij;Reproduction;155;9;166,7777778;0,888888889;105,5555556;365,4444444;0,111111111;0;Not;0;No
P05A;5;PE;hoef;Reproduction;156;3;125,3333333;0,666666667;125,3333333;125,3333333;0;0;Not;0;No
P05A;5;PE;te;Non-UCP;364;28;160,75;0,607142857;95,42857143;184,5714286;0,107142857;0;Not;0;No
P05A;5;PE;Dokter;Non-UCP;365;13;131;0,692307692;117,6153846;126,6153846;0;1;Minor;1;Yes
P05A;5;PE;'Gelooft;Non-UCP;366;10;162,6;0,9;101,9;195;0,1;1;Minor;1;Yes
P05A;5;PE;'Ik;CS;157;6;128;0,666666667;103,5;153;0,166666667;5;Major;1;Yes
P05A;5;PE;schamperde;CS;158;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;Wehling.;Non-UCP;367;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;'Zou;Non-UCP;368;5;132,4;0,4;132,4;132,4;0;0;Not;0;No
P05A;5;PE;de;Reproduction;159;4;51,75;0,25;51,75;51,75;0;0;Not;0;No
P05A;5;PE;toen;Non-UCP;369;23;144,6086957;0,652173913;124,1304348;157,6086957;0,043478261;0;Not;0;No
P05A;5;PE;een;CS;160;2;260,5;1;185,5;260,5;0,5;1;Minor;1;Yes
P05A;5;PE;is,;Non-UCP;433;5;111,6;0,8;70,6;215,8;0;0;Not;0;No
P05A;5;PE;'Nee,';Non-UCP;370;3;103,3333333;0,333333333;103,3333333;103,3333333;0;0;Not;0;No
P05A;5;PE;knorrig.;Reproduction;161;1;0;0;0;0;0;0;Not;0;No
P05A;5;PE;'Een;Non-UCP;371;7;165,5714286;0,714285714;111,4285714;111,4285714;0,142857143;0;Not;0;No
P05A;5;PE;kleine;CS;162;9;324,8888889;1,222222222;237,4444444;412,7777778;0,111111111;5;Major;1;Yes
P05A;5;PE;zei;Non-UCP;372;3;435,3333333;1,333333333;86,66666667;1192,333333;0,333333333;0;Not;0;No
P05A;5;PE;'Zonder;Non-UCP;373;2;427,5;2,5;209;427,5;0;0;Not;0;No
P05A;5;PE;zouden;Reproduction;163;19;130,3157895;0,578947368;108;117,3684211;0,052631579;0;Not;0;No
P05A;5;PE;Stelt;Non-UCP;374;5;93,2;0,4;93,2;93,2;0;0;Not;0;No
P05A;5;PE;Wehling;Non-UCP;375;9;162,7777778;0,666666667;127,4444444;185;0,333333333;0;Not;0;No
P05A;5;PE;'In;Non-UCP;376;9;103,5555556;0,555555556;103,5555556;120,8888889;0,111111111;0;Not;0;No
P05A;5;PE;ingrepen;Reproduction;164;1;175;1;175;175;0;0;Not;0;No
P05A;5;PE;en;Non-UCP;377;9;128,5555556;0,888888889;111,5555556;162,8888889;0,222222222;0;Not;0;No
P05A;5;PE;voor;CS;165;2;140;0,5;140;140;0;0;Not;0;No
P05A;5;PE;en;Non-UCP;378;9;252,4444444;1;195,7777778;229;0,111111111;0;Not;0;No
P05A;5;PE;En;Non-UCP;379;7;91;0,428571429;91;138,5714286;0,285714286;0;Not;0;No
P05A;5;PE;het;Reproduction;166;8;177,5;1;121;373,875;0,125;0;Not;0;No
P05A;5;PE;En;Non-UCP;380;11;108,3636364;0,727272727;64,27272727;134,1818182;0,090909091;0;Not;0;No
P05A;5;PE;'Ik;Non-UCP;381;6;123,1666667;0,5;123,1666667;123,1666667;0;1;Minor;1;Yes
P05A;5;PE;'Ik;Non-UCP;382;5;85;0,4;85;85;0;0;Not;0;No
P05A;5;PE;'Ja,;Non-UCP;383;5;85,4;0,6;53,6;85,4;0,2;0;Not;0;No
P05A;5;PE;'Dat;Non-UCP;384;6;149,8333333;0,666666667;149,8333333;220,6666667;0,166666667;0;Not;0;No
P05A;5;PE;'Ik;Non-UCP;385;10;165,1;0,6;108;209,2;0,1;0;Not;0;No
P05A;5;PE;'Niemand;Non-UCP;386;20;191,15;1,05;134,1;246,1;0,3;1;Minor;1;Yes
P05A;5;PE;'Ik;Non-UCP;387;11;133,4545455;0,636363636;118,3636364;133,4545455;0;0;Not;0;No
P05A;5;PE;'Wat?';Non-UCP;388;4;121,25;0,5;121,25;202,25;0,25;0;Not;0;No
P05A;5;PE;'Ik;Non-UCP;389;15;125,3333333;0,533333333;104,7333333;114,4666667;0,066666667;0;Not;0;No
P05A;5;PE;'Het;Non-UCP;390;6;80,5;0,333333333;80,5;80,5;0;0;Not;0;No
P05A;5;PE;'U;Non-UCP;391;7;137,2857143;0,571428571;95;172,4285714;0,142857143;0;Not;0;No
P05A;5;PE;'Neem;Non-UCP;392;4;146;0,5;146;146;0;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;393;20;186,8;0,85;161;198;0,15;0;Not;0;No
P05A;5;PE;'Ik;Non-UCP;394;2;135,5;1;62;221,5;0,5;0;Not;0;No
P05A;5;PE;Ethische;CS;167;2;443;2;226,5;301,5;0,5;0;Not;0;No
P05A;5;PE;moeten;Non-UCP;395;4;115,5;0,75;115,5;115,5;0;0;Not;0;No
P05A;5;PE;'Dat;Non-UCP;396;8;206,75;0,875;186,875;313,625;0,125;0;Not;0;No
P05A;5;PE;'Uw;Non-UCP;397;15;80,8;0,466666667;67,8;80,8;0,133333333;1;Minor;1;Yes
P05A;5;PE;'Hij;Non-UCP;398;9;196,2222222;0,888888889;134,4444444;182,7777778;0,111111111;0;Not;0;No
P05A;5;PE;een;Reproduction;168;6;210,3333333;0,666666667;210,3333333;312,3333333;0;0;Not;0;No
P05A;5;PE;In;Non-UCP;399;6;104,8333333;0,5;52,5;52,5;0,333333333;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;400;4;100;0,5;100;100;0;0;Not;0;No
P05A;5;PE;'Twee;Non-UCP;401;24;143,5;0,708333333;119,8333333;221,0416667;0,083333333;0;Not;0;No
P05A;5;PE;Nu;Non-UCP;402;5;64,8;0,4;64,8;497;0;0;Not;0;No
P05A;5;PE;vrede;Reproduction;169;3;163,3333333;1;163,3333333;163,3333333;0,333333333;0;Not;0;No
P05A;5;PE;zich;Non-UCP;403;4;0;0;0;0;0;0;Not;0;No
P05A;5;PE;zover;CS;170;6;88,33333333;0,5;88,33333333;88,33333333;0;1;Minor;1;Yes
P05A;5;PE;Hij;Non-UCP;404;2;95;0,5;95;537;0;0;Not;0;No
P05A;5;PE;stralend.;Reproduction;171;1;168;1;168;168;0;0;Not;0;No
P05A;5;PE;De;Non-UCP;405;12;115,5833333;0,5;115,5833333;115,5833333;0,083333333;0;Not;0;No
P05A;5;PE;Wehling;CS;172;5;338,4;1,2;159,6;603,4;0,2;0;Not;0;No
P05A;5;PE;'Dat;CS;173;9;87,44444444;0,444444444;87,44444444;87,44444444;0;1;Minor;1;Yes
P05A;5;PE;zei;Non-UCP;406;2;332;0,5;332;332;0;0;Not;0;No
P05A;5;PE;En;Non-UCP;407;7;113,5714286;0,714285714;96,57142857;113,5714286;0;0;Not;0;No
P05A;5;PE;'Het;Reproduction;174;5;131,8;0,6;96,6;131,8;0,2;0;Not;0;No
P05A;5;PE;zei;Non-UCP;408;9;97,22222222;0,777777778;81,44444444;99,77777778;0,222222222;0;Not;0;No
P05A;5;PE;'Zo!;Reproduction;175;4;139,25;0,5;45,5;226,5;0,25;0;Not;0;No
P05A;5;PE;Daarna;Non-UCP;409;13;187,7692308;0,769230769;164,4615385;191,2307692;0,153846154;1;Minor;1;Yes
P05A;5;PE;Er;Reproduction;176;4;207;1;160,75;374,25;0,5;0;Not;0;No
P05A;5;PE;Kennelijk;Non-UCP;410;6;155;0,833333333;155;155;0;0;Not;0;No
P05A;5;PE;De;Non-UCP;411;11;238,2727273;0,909090909;174,4545455;275,1818182;0,181818182;0;Not;0;No
P05A;5;PE;het;Reproduction;177;3;147,6666667;0,666666667;147,6666667;147,6666667;0;0;Not;0;No
P05A;5;PE;onder;Non-UCP;412;2;65,5;0,5;65,5;65,5;0;0;Not;0;No
P05A;5;PE;De;CS;178;23;126,173913;0,652173913;115,0434783;350,3478261;0,086956522;5;Major;1;Yes
P05A;5;PE;dat;Non-UCP;413;28;118;0,607142857;107,4285714;179,5357143;0,035714286;0;Not;0;No
P05A;5;PE;Alle;Non-UCP;414;9;143,5555556;0,888888889;132,5555556;143,5555556;0;1;Minor;1;Yes
P05A;5;PE;Waarschijnlijk;Non-UCP;415;11;157,9090909;0,818181818;145,5454545;157,9090909;0;1;Minor;1;Yes
P05A;5;PE;Hij;CS;179;12;115,4166667;0,666666667;115,4166667;170,1666667;0,166666667;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;416;8;83,5;0,5;83,5;83,5;0;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;417;8;123,25;0,625;106,5;123,25;0;0;Not;0;No
P05A;5;PE;En;Non-UCP;418;8;68,125;0,5;54,625;79,625;0,25;0;Not;0;No
P05A;5;PE;hij;Reproduction;180;4;45,25;0,25;45,25;45,25;0;0;Not;0;No
P05A;5;PE;van;Non-UCP;419;9;80,33333333;0,444444444;80,33333333;115,5555556;0,111111111;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;420;7;142;0,714285714;82,85714286;176,7142857;0,285714286;1;Minor;1;Yes
P05A;5;PE;Hij;Non-UCP;421;10;162,1;0,8;131;162,1;0,1;0;Not;0;No
P05A;5;PE;Maar;Non-UCP;422;8;86,375;0,5;86,375;86,375;0;0;Not;0;No
P05A;5;PE;En;Non-UCP;423;4;60;0,25;60;60;0;0;Not;0;No
P05A;5;PE;de;CS;181;3;146,3333333;0,666666667;146,3333333;146,3333333;0;1;Minor;1;Yes
P05A;5;PE;in;Non-UCP;424;6;94,16666667;0,5;94,16666667;94,16666667;0;0;Not;0;No
P05A;5;PE;Hij;Non-UCP;425;9;163,3333333;0,666666667;96,11111111;219;0,111111111;0;Not;0;No
P05A;5;PE;2;Non-UCP;426;1;774;2;774;774;0;0;Not;0;No
P05A;5;PE;'Met;Non-UCP;427;13;117,2307692;0,692307692;108,9230769;117,2307692;0;0;Not;0;No
P05A;5;PE;'We;Non-UCP;428;7;54,57142857;0,285714286;54,57142857;79,57142857;0;0;Not;0;No
P05A;5;PE;meneer,';Reproduction;182;1;296;1;296;619;0;0;Not;0;No
P05A;5;PE;we;Non-UCP;429;5;168;0,6;91,6;168;0,2;0;Not;0;No
P05A;5;PE;zei;Non-UCP;430;2;212;1;212;352,5;0,5;0;Not;0;No
P05A;5;PE;mij;Reproduction;183;2;73,5;0,5;73,5;138;0;0;Not;0;No
P05A;5;PE;hij;Non-UCP;431;3;234,3333333;1,333333333;165,3333333;416,6666667;0,333333333;0;Not;0;No
P05A;5;PE;'Dank;Non-UCP;432;4;98,75;0,5;98,75;137;0;0;Not;0;No
P05A;5;PE;uw;CS;184;6;72,5;0,333333333;72,5;72,5;0,166666667;0;Not;0;No
P05A;5;PE;Maar;Reproduction;185;7;171;0,714285714;152,4285714;287,1428571;0,142857143;1;Minor;1;Yes
P09A;9;PE;2BR02B;Reproduction;1;1;895;4;207;895;1;0;Not;0;No
P09A;9;PE;Alles;Non-UCP;435;2;135;1;135;135;0,5;0;Not;0;No
P09A;9;PE;prima;CS;2;3;239,6666667;1,666666667;136,6666667;628;0,333333333;0;Not;0;No
P09A;9;PE;Er;Non-UCP;436;15;170,4666667;1,133333333;134,5333333;184,9333333;0,333333333;1;Minor;1;Yes
P09A;9;PE;Alle;Non-UCP;437;4;188;1,25;134,25;188;0;0;Not;0;No
P09A;9;PE;Net;Reproduction;3;3;194,6666667;1;148,3333333;296,3333333;0,333333333;0;Not;0;No
P09A;9;PE;Afgezien;Reproduction;4;3;192;1;192;239,3333333;0,333333333;0;Not;0;No
P09A;9;PE;was;Non-UCP;438;5;232,6;1,2;163,2;163,2;0,4;1;Minor;1;Yes
P09A;9;PE;vrijwilligers.;Reproduction;5;1;646;3;137;993;0;1;Minor;1;Yes
P09A;9;PE;De;Non-UCP;439;6;130,1666667;1;109,8333333;155,6666667;0,166666667;0;Not;0;No
P09A;9;PE;was;Reproduction;6;3;230,6666667;1;135,3333333;265;0;0;Not;0;No
P09A;9;PE;op;Non-UCP;440;4;166,75;1;166,75;166,75;0,25;0;Not;0;No
P09A;9;PE;Op;Non-UCP;441;5;133,8;0,8;91;175;0,2;0;Not;0;No
P09A;9;PE;wachtte;Reproduction;9;7;172,8571429;0,857142857;156,4285714;235,7142857;0,285714286;0;Not;0;No
P09A;9;PE;Edward;Reproduction;8;3;349;2;124,6666667;268;0,333333333;0;Not;0;No
P09A;9;PE;de;CS;7;4;279,25;1,5;134,5;314,5;0,25;5;Major;1;Yes
P09A;9;PE;Hij;Non-UCP;442;2;141,5;1;141,5;201;0,5;0;Not;0;No
P09A;9;PE;de;Reproduction;10;4;238;1;152;312,25;0;0;Not;0;No
P09A;9;PE;Per;Reproduction;11;8;220,875;1,5;155;271,375;0,375;0;Not;0;No
P09A;9;PE;Wehling;Non-UCP;186;3;491;2,666666667;255,6666667;410;1;0;Not;0;No
P09A;9;PE;niet;Reproduction;12;5;139;1;111,6;139;0;1;Minor;1;Yes
P09A;9;PE;in;Non-UCP;187;9;252,1111111;1,555555556;122,4444444;321,7777778;0,444444444;0;Not;0;No
P09A;9;PE;Op;Non-UCP;188;1;160;1;160;160;1;0;Not;0;No
P09A;9;PE;de;Reproduction;13;2;208;1;208;288;0;0;Not;0;No
P09A;9;PE;was;Non-UCP;189;9;212,1111111;1,222222222;159,6666667;210,4444444;0,444444444;5;Major;1;Yes
P09A;9;PE;krijgen.De;Non-UCP;190;6;386,6666667;2,166666667;157,8333333;484,6666667;0,5;1;Minor;1;Yes
P09A;9;PE;De;Non-UCP;191;4;141;1;109,5;141;0,25;0;Not;0;No
P09A;9;PE;ineengedoken;Reproduction;14;10;144,5;0,9;100,7;158,5;0;1;Minor;1;Yes
P09A;9;PE;Hij;Non-UCP;192;2;177;1;148;177;0;0;Not;0;No
P09A;9;PE;zo;Reproduction;15;6;246;1,333333333;116,1666667;777,6666667;0,166666667;0;Not;0;No
P09A;9;PE;dat;Reproduction;16;5;122;0,8;81,4;148,6;0,2;0;Not;0;No
P09A;9;PE;was.;Non-UCP;193;1;0;0;0;0;0;0;Not;0;No
P09A;9;PE;Zijn;Non-UCP;194;10;166,1;0,9;126,7;216,6;0,2;1;Minor;1;Yes
P09A;9;PE;een;Reproduction;17;5;396,2;2,2;135;396,2;0;0;Not;0;No
P09A;9;PE;Stoelen;Non-UCP;195;8;193,625;1;161,875;206,875;0,125;1;Minor;1;Yes
P09A;9;PE;Overal;Non-UCP;196;5;163,4;0,8;117;163,4;0;0;Not;0;No
P09A;9;PE;bespatte;CS;18;2;475;2;223;475;0,5;1;Minor;1;Yes
P09A;9;PE;De;Non-UCP;197;3;232,6666667;1;179;232,6666667;0;1;Minor;1;Yes
P09A;9;PE;opgeknapt.;Reproduction;19;1;236;1;236;236;0;0;Not;0;No
P09A;9;PE;Hij;Non-UCP;198;16;225,5625;1,25;131,1875;251,5625;0,3125;1;Minor;1;Yes
P09A;9;PE;Een;CS;20;4;457,5;2,25;229,5;1284,25;0,5;1;Minor;1;Yes
P09A;9;PE;ongeveer;Non-UCP;199;15;193;1,066666667;153,7333333;201,6666667;0,066666667;0;Not;0;No
P09A;9;PE;In;Reproduction;21;3;216;1;167,6666667;324,6666667;0,333333333;0;Not;0;No
P09A;9;PE;toen;Non-UCP;200;17;188,1764706;1;138,4117647;219,0588235;0,176470588;1;Minor;1;Yes
P09A;9;PE;Zozeer;CS;22;7;253,2857143;1,428571429;210,7142857;281,5714286;0,285714286;1;Minor;1;Yes
P09A;9;PE;nog;Non-UCP;201;7;260,5714286;1,428571429;146,7142857;304,5714286;0,285714286;1;Minor;1;Yes
P09A;9;PE;De;Reproduction;23;2;306,5;2;100,5;220,5;0,5;0;Not;0;No
