Participant;Part_Numb;Modality;TFD;Fix_count;First_pass;Regression;Reg_Count;IA;Creativity;Errors;Errors.check;Error_Type;Severity;Errorcombination;ErrorPoint;ErrorCount;Freq
P07B;7;MT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P07B;7;MT;326;2;175;175;1;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P07B;7;MT;243;1;243;394;0;eigenlijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,45
P07B;7;MT;0;0;0;0;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;230;1;230;230;0;plan;Non-UCP;Not;1;Not;Not;Not;0;0;5,18
P07B;7;MT;323;2;263;323;0;zichzelf;Non-UCP;Not;1;Not;Not;Not;0;0;5,18
P07B;7;MT;0;0;0;0;0;dood;Non-UCP;Not;1;Not;Not;Not;0;0;5,57
P07B;7;MT;181;1;181;181;0;te;Non-UCP;Not;1;Not;Not;Not;0;0;7,02
P07B;7;MT;56;1;56;56;0;schieten;Non-UCP;Not;1;Not;Not;Not;0;0;4,5
P07B;7;MT;185;1;185;185;1;Maar;Non-UCP;Not;1;Not;Not;Not;0;0;6,77
P07B;7;MT;201;1;201;201;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;0;0;0;0;0;had;Non-UCP;Not;1;Not;Not;Not;0;0;6,07
P07B;7;MT;471;2;132;857;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P07B;7;MT;0;0;0;0;0;lef;Non-UCP;Not;1;Not;Not;Not;0;0;4,19
P07B;7;MT;0;0;0;0;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P07B;7;MT;280;1;280;280;1;En;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P07B;7;MT;223;2;193;193;1;toen;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P07B;7;MT;0;0;0;0;0;zag;Non-UCP;Not;1;Not;Not;Not;0;0;5,29
P07B;7;MT;164;1;164;164;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;145;1;145;782;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;382;2;161;382;0;telefooncel;Reproduction;Not;1;Not;Not;Not;0;0;2,81
P07B;7;MT;0;0;0;0;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P07B;7;MT;215;1;215;215;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;208;1;208;208;0;hoek;Non-UCP;Not;1;Not;Not;Not;0;0;4,77
P07B;7;MT;0;0;0;0;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;158;1;158;158;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;153;1;153;153;0;kamer;Non-UCP;Not;1;Not;Not;Not;0;0;5,28
P07B;7;MT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;0;0;0;0;0;liep;Non-UCP;Not;1;Not;Not;Not;0;0;4,86
P07B;7;MT;213;1;213;213;0;ernaar;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;4,31
P07B;7;MT;192;1;192;192;0;toe;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;5,74
P07B;7;MT;183;1;183;183;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P07B;7;MT;167;1;167;167;0;draaide;Non-UCP;Not;1;Not;Not;Not;0;0;4,06
P07B;7;MT;0;0;0;0;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P07B;7;MT;91;1;91;121;0;nummer;Non-UCP;Not;1;Not;Not;Not;0;0;5,32
P07B;7;MT;0;0;0;0;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P07B;7;MT;0;0;0;0;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;149;2;97;149;1;zich;Non-UCP;Not;1;Not;Not;Not;0;0;6,17
P07B;7;MT;349;2;30;30;1;goed;Non-UCP;Not;1;Not;Not;Not;0;0;6,2
P07B;7;MT;374;2;134;134;1;herinnerde;Non-UCP;Not;1;Not;Not;Not;0;0;3,78
P07B;7;MT;1830;8;334;1039;1;2B;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;3,1
P07B;7;MT;144;1;144;144;0;R;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;4,99
P07B;7;MT;0;0;0;0;0;2;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;5,99
P07B;7;MT;0;0;0;0;0;Federal;Non-UCP;Not;1;Not;Not;Not;0;0;3,19
P07B;7;MT;381;3;37;1981;1;Bureau;Non-UCP;Not;1;Not;Not;Not;0;0;4,83
P07B;7;MT;0;0;0;0;0;of;Non-UCP;Not;1;Not;Not;Not;0;0;6,54
P07B;7;MT;306;1;306;1337;0;Termination;Non-UCP;Not;1;Not;Not;Not;0;0;1,51
P07B;7;MT;127;1;127;127;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P07B;7;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;179;1;179;179;0;warme;Non-UCP;Not;1;Not;Not;Not;0;0;4,54
P07B;7;MT;237;1;237;237;0;stem;Non-UCP;Not;1;Not;Not;Not;0;0;5,13
P07B;7;MT;0;0;0;0;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;315;2;185;185;1;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P07B;7;MT;193;1;193;323;0;gastvrouw;Non-UCP;Not;1;Not;Not;Not;0;0;3,46
P07B;7;MT;0;0;0;0;0;hoe;Non-UCP;Not;1;Not;Not;Not;0;0;6,23
P07B;7;MT;320;3;56;2923;0;snel;Non-UCP;Not;1;Not;Not;Not;0;0;5,74
P07B;7;MT;0;0;0;0;0;zou;Non-UCP;Not;1;Not;Not;Not;0;0;6,17
P07B;7;MT;202;1;202;202;0;ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P07B;7;MT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P07B;7;MT;157;1;157;157;0;afspraak;Non-UCP;Not;1;Not;Not;Not;0;0;4,77
P07B;7;MT;211;1;211;211;0;kunnen;Non-UCP;Not;1;Not;Not;Not;0;0;6,26
P07B;7;MT;0;0;0;0;0;maken?;Non-UCP;Not;1;Not;Not;Not;0;0;6,1
P07B;7;MT;133;1;133;133;1;vroeg;Non-UCP;Not;1;Not;Not;Not;0;0;5,35
P07B;7;MT;168;1;168;301;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;403;2;265;265;1;heel;Non-UCP;Not;1;Not;Not;Not;0;0;6
P07B;7;MT;76;1;76;633;0;voorzichtig;Non-UCP;Not;1;Not;Not;Not;0;0;4,42
P07B;7;MT;366;4;22;22;3;We  ;Non-UCP;Not;1;Not;Not;Not;0;0;6,6
P07B;7;MT;375;2;223;223;1;zouden;Non-UCP;Not;1;Not;Not;Not;0;0;5,44
P07B;7;MT;117;1;117;408;1;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P07B;7;MT;202;1;202;202;0;waarschijnlijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,24
P07B;7;MT;253;1;253;253;0;aan;Non-UCP;Not;1;Not;Not;Not;0;0;6,76
P07B;7;MT;0;0;0;0;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P07B;7;MT;0;0;0;0;0;eind;Non-UCP;Not;1;Not;Not;Not;0;0;5,15
P07B;7;MT;174;1;174;174;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;146;1;146;146;0;middag;Non-UCP;Not;1;Not;Not;Not;0;0;4,5
P07B;7;MT;423;1;423;423;0;meneer;Non-UCP;Not;1;Not;Not;Not;0;0;4,71
P07B;7;MT;107;1;107;107;1;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P07B;7;MT;265;1;265;372;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P07B;7;MT;0;0;0;0;0;Het;Non-UCP;Error;2;Style;Minor;StyMin;1;1;7,49
P07B;7;MT;199;1;199;199;0;zou;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,17
P07B;7;MT;0;0;0;0;0;zelfs;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,64
P07B;7;MT;626;3;131;626;0;eerder;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,39
P07B;7;MT;166;1;166;166;0;kunnen;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,26
P07B;7;MT;237;1;237;237;0;zijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P07B;7;MT;0;0;0;0;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
P07B;7;MT;323;1;323;323;0;we;Non-UCP;Not;1;Not;Not;Not;0;0;6,6
P07B;7;MT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P07B;7;MT;252;1;252;252;0;afzegging;Non-UCP;Not;1;Not;Not;Not;0;0;2,35
P07B;7;MT;143;1;143;143;0;krijgen;Non-UCP;Not;1;Not;Not;Not;0;0;5,72
P07B;7;MT;0;0;0;0;0;Goed;Non-UCP;Not;1;Not;Not;Not;0;0;6,2
P07B;7;MT;319;1;319;319;0;dan;Non-UCP;Not;1;Not;Not;Not;0;0;6,62
P07B;7;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P07B;7;MT;127;1;127;127;1;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;361;2;195;488;0;schilder;Non-UCP;Not;1;Not;Not;Not;0;0;4,13
P07B;7;MT;0;0;0;0;0;En;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P07B;7;MT;0;0;0;0;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P07B;7;MT;259;1;259;259;0;noemde;Non-UCP;Not;1;Not;Not;Not;0;0;4,62
P07B;7;MT;141;1;141;141;0;zijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P07B;7;MT;235;1;235;235;0;naam;Non-UCP;Not;1;Not;Not;Not;0;0;5,69
P07B;7;MT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P07B;7;MT;164;1;164;164;0;spelde;Non-UCP;Not;1;Not;Not;Not;0;0;2,29
P07B;7;MT;170;1;170;170;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P07B;7;MT;224;1;224;224;1;Dank;Non-UCP;Not;1;Not;Not;Not;0;0;5,35
P07B;7;MT;0;0;0;0;0;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P07B;7;MT;463;2;125;687;0;meneer;Non-UCP;Not;1;Not;Not;Not;0;0;4,71
P07B;7;MT;938;4;254;807;1;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P07B;7;MT;175;1;175;306;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;439;2;277;439;0;gastvrouw;Non-UCP;Not;1;Not;Not;Not;0;0;3,46
P07B;7;MT;0;0;0;0;0;Uw;Reproduction;Not;1;Not;Not;Not;0;0;5,78
P07B;7;MT;283;1;283;283;0;stad;Reproduction;Not;1;Not;Not;Not;0;0;5,68
P07B;7;MT;257;1;257;257;0;dankt;Reproduction;Not;1;Not;Not;Not;0;0;3,58
P07B;7;MT;114;1;114;114;1;u;Reproduction;Not;1;Not;Not;Not;0;0;6,39
P07B;7;MT;149;1;149;263;0;uw;Reproduction;Not;1;Not;Not;Not;0;0;5,78
P07B;7;MT;277;1;277;277;0;land;Reproduction;Not;1;Not;Not;Not;0;0;5,69
P07B;7;MT;279;1;279;279;0;dankt;Reproduction;Not;1;Not;Not;Not;0;0;3,58
P07B;7;MT;0;0;0;0;0;u;Reproduction;Not;1;Not;Not;Not;0;0;6,39
P07B;7;MT;0;0;0;0;0;uw;Reproduction;Not;1;Not;Not;Not;0;0;5,78
P07B;7;MT;376;2;212;376;0;planeet;Reproduction;Not;1;Not;Not;Not;0;0;4,35
P07B;7;MT;0;0;0;0;0;dankt;Reproduction;Not;1;Not;Not;Not;0;0;3,58
P07B;7;MT;200;1;200;200;0;u;Reproduction;Not;1;Not;Not;Not;0;0;6,39
P07B;7;MT;171;1;171;171;0;Maar;Reproduction;Not;1;Not;Not;Not;0;0;6,77
P07B;7;MT;0;0;0;0;0;de;Reproduction;Not;1;Not;Not;Not;0;0;7,73
P07B;7;MT;258;1;258;258;1;diepste;Reproduction;Not;1;Not;Not;Not;0;0;3,65
P07B;7;MT;380;2;116;638;0;dank;Reproduction;Not;1;Not;Not;Not;0;0;5,35
P07B;7;MT;0;0;0;0;0;van;Reproduction;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;252;1;252;252;0;alles;Reproduction;Not;1;Not;Not;Not;0;0;5,86
P07B;7;MT;282;1;282;282;0;komt;Reproduction;Not;1;Not;Not;Not;0;0;6,02
P07B;7;MT;0;0;0;0;0;van;Reproduction;Not;1;Not;Not;Not;0;0;7,51
P07B;7;MT;310;2;152;310;0;toekomstige;Reproduction;Not;1;Not;Not;Not;0;0;4,44
P07B;7;MT;359;1;359;767;0;generaties;Reproduction;Not;1;Not;Not;Not;0;0;4,16
P09A;9;PE;2484;15;155;2238;1;2BR02B;Reproduction;Not;1;Not;Not;Not;0;0;0
P09A;9;PE;151;1;151;151;0;Alles;CS;Not;1;Not;Not;Not;0;0;5,86
P09A;9;PE;93;1;93;339;1;was;CS;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;340;2;135;135;1;prima;CS;Not;1;Not;Not;Not;0;0;5,1
P09A;9;PE;0;0;0;0;0;in;CS;Not;1;Not;Not;Not;0;0;7,36
P09A;9;PE;151;1;151;356;0;orde;CS;Not;1;Not;Not;Not;0;0;5,27
P09A;9;PE;0;0;0;0;0;Er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P09A;9;PE;231;1;231;231;0;waren;Non-UCP;Not;1;Not;Not;Not;0;0;5,92
P09A;9;PE;0;0;0;0;0;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;540;2;218;540;0;gevangenissen;Non-UCP;Not;1;Not;Not;Not;0;0;3,56
P09A;9;PE;0;0;0;0;0;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;906;4;148;906;0;achterbuurten;Non-UCP;Not;1;Not;Not;Not;0;0;2,26
P09A;9;PE;0;0;0;0;0;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;846;4;196;608;1;gekkenhuizen;Non-UCP;Not;1;Not;Not;Not;0;0;1,37
P09A;9;PE;383;2;237;621;0;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;511;2;241;511;1;gehandicapten;Non-UCP;Not;1;Not;Not;Not;0;0;3,79
P09A;9;PE;0;0;0;0;0;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;1681;6;100;1578;1;armoede;Non-UCP;Not;1;Not;Not;Not;0;0;4,39
P09A;9;PE;0;0;0;0;0;en;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;7,4
P09A;9;PE;420;2;269;269;1;geen;Non-UCP;Not;1;Not;Not;Not;0;0;6,42
P09A;9;PE;441;6;176;592;0;oorlogen;Non-UCP;Not;1;Not;Not;Not;0;0;4,14
P09A;9;PE;246;1;246;246;1;Alle;Non-UCP;Not;1;Not;Not;Not;0;0;5,97
P09A;9;PE;417;2;306;306;2;ziektes;Non-UCP;Not;1;Not;Not;Not;0;0;3,99
P09A;9;PE;385;3;110;416;2;waren;Non-UCP;Not;1;Not;Not;Not;0;0;5,92
P09A;9;PE;493;2;260;758;0;overwonnen;Non-UCP;Not;1;Not;Not;Not;0;0;3,48
P09A;9;PE;131;1;131;131;0;Net;Reproduction;Not;1;Not;Not;Not;0;0;5,86
P09A;9;PE;178;1;178;178;0;als;Reproduction;Not;1;Not;Not;Not;0;0;6,8
P09A;9;PE;1293;4;525;1293;0;ouderdom;Reproduction;Not;1;Not;Not;Not;0;0;3,7
P09A;9;PE;409;2;161;409;0;Afgezien;Reproduction;Not;1;Not;Not;Not;0;0;3,94
P09A;9;PE;0;0;0;0;0;van;Reproduction;Not;1;Not;Not;Not;0;0;7,51
P09A;9;PE;518;3;184;518;0;ongelukken;Reproduction;Not;1;Not;Not;Not;0;0;3,88
P09A;9;PE;164;1;164;164;1;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;516;2;298;680;0;doodgaan;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;3,4
P09A;9;PE;211;1;211;211;0;iets;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;5,95
P09A;9;PE;0;0;0;0;0;voor;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;7,05
P09A;9;PE;673;2;241;673;0;avontuurlijke;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;3,11
P09A;9;PE;700;3;268;700;0;vrijwilligers;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;4,71
P09A;9;PE;515;2;366;515;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P09A;9;PE;0;0;0;0;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;740;3;132;740;0;zesenvijftig;Non-UCP;Not;1;Not;Not;Not;0;0;1,9
P09A;9;PE;226;1;226;226;0;niet;Reproduction;Error;2;Style;Minor;StyMin;1;1;6,96
P09A;9;PE;166;1;166;166;0;meer;Reproduction;Error;2;Style;Minor;StyMin;1;1;6,44
P09A;9;PE;0;0;0;0;0;dan;Reproduction;Error;2;Style;Minor;StyMin;1;1;6,62
P09A;9;PE;155;1;155;155;0;een;Reproduction;Error;2;Style;Minor;StyMin;1;1;7,41
P09A;9;PE;207;1;207;207;0;knaap;Reproduction;Not;1;Not;Not;Not;0;0;3,22
P09A;9;PE;0;0;0;0;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P09A;9;PE;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P09A;9;PE;380;2;138;380;0;bevolking;Non-UCP;Not;1;Not;Not;Not;0;0;4,95
P09A;9;PE;133;1;133;133;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P09A;9;PE;227;1;227;227;1;gemiddeld;Non-UCP;Not;1;Not;Not;Not;0;0;4,55
P09A;9;PE;900;5;109;1127;0;honderdnegenentwintig;Non-UCP;Not;1;Not;Not;Not;0;0;0
P09A;9;PE;185;1;185;185;0;jaar;Non-UCP;Not;1;Not;Not;Not;0;0;6,25
P09A;9;PE;0;0;0;0;0;oud;Non-UCP;Not;1;Not;Not;Not;0;0;5,34
P09A;9;PE;484;1;484;484;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;0;0;0;0;0;Op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P09A;9;PE;177;1;177;177;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;456;2;161;456;0;röntgenfotos;Reproduction;Not;1;Not;Not;Not;0;0;2,9
P09A;9;PE;0;0;0;0;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;521;2;242;521;0;gebleken;Non-UCP;Error;2;Fluency;Major;FluMaj;5;1;4,1
P09A;9;PE;0;0;0;0;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P09A;9;PE;138;1;138;138;1;zijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P09A;9;PE;155;1;155;293;0;vrouw;Non-UCP;Not;1;Not;Not;Not;0;0;5,73
P09A;9;PE;148;1;148;148;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P09A;9;PE;173;1;173;173;0;drieling;Non-UCP;Not;1;Not;Not;Not;0;0;2,87
P09A;9;PE;0;0;0;0;0;zou;Non-UCP;Not;1;Not;Not;Not;0;0;6,17
P09A;9;PE;365;2;176;365;0;krijgenDe;Non-UCP;Not;1;Not;Not;Not;0;0;5,72
P09A;9;PE;221;1;221;221;1;kinderen;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,75
P09A;9;PE;352;2;108;573;0;zouden;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,44
P09A;9;PE;267;1;267;1587;1;zijn;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,96
P09A;9;PE;387;2;272;1974;0;eerste;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;6,02
P09A;9;PE;0;0;0;0;0;zijn;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,96
P09A;9;PE;179;1;179;179;0;De;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;121;1;121;121;0;jonge;Non-UCP;Not;1;Not;Not;Not;0;0;5,25
P09A;9;PE;301;2;120;301;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P09A;9;PE;0;0;0;0;0;zat;Non-UCP;Not;1;Not;Not;Not;0;0;5,21
P09A;9;PE;277;3;81;81;1;ineengedoken;Reproduction;Not;1;Not;Not;Not;0;0;1,91
P09A;9;PE;0;0;0;0;0;in;Reproduction;Not;1;Not;Not;Not;0;0;7,36
P09A;9;PE;202;1;202;202;1;zijn;Reproduction;Not;1;Not;Not;Not;0;0;6,96
P09A;9;PE;251;1;251;453;0;stoel;Reproduction;Not;1;Not;Not;Not;0;0;4,55
P09A;9;PE;0;0;0;0;0;met;Reproduction;Not;1;Not;Not;Not;0;0;7
P09A;9;PE;160;1;160;160;0;zijn;Reproduction;Not;1;Not;Not;Not;0;0;6,96
P09A;9;PE;163;1;163;163;0;hoofd;Reproduction;Not;1;Not;Not;Not;0;0;5,36
P09A;9;PE;0;0;0;0;0;op;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;7,12
P09A;9;PE;195;2;87;195;0;zijn;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;6,96
P09A;9;PE;279;1;279;279;1;handen;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;5,23
P09A;9;PE;219;1;219;219;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P09A;9;PE;81;1;81;579;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;139;1;139;139;0;zo;Reproduction;Not;1;Not;Not;Not;0;0;6,43
P09A;9;PE;819;4;125;2704;0;verfomfaaid;Reproduction;Not;1;Not;Not;Not;0;0;1,56
P09A;9;PE;0;0;0;0;0;zo;Reproduction;Not;1;Not;Not;Not;0;0;6,43
P09A;9;PE;568;1;568;568;0;stil;Reproduction;Not;1;Not;Not;Not;0;0;4,91
P09A;9;PE;0;0;0;0;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P09A;9;PE;397;2;190;190;1;kleurloos;Reproduction;Not;1;Not;Not;Not;0;0;3,07
P09A;9;PE;0;0;0;0;0;dat;Reproduction;Not;1;Not;Not;Not;0;0;7,1
P09A;9;PE;220;1;220;220;0;hij;Reproduction;Not;1;Not;Not;Not;0;0;6,7
P09A;9;PE;139;1;139;139;0;praktisch;Reproduction;Not;1;Not;Not;Not;0;0;4,18
P09A;9;PE;209;1;209;209;1;onzichtbaar;Reproduction;Not;1;Not;Not;Not;0;0;4,03
P09A;9;PE;270;2;96;479;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P09A;9;PE;0;0;0;0;0;Zijn;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,96
P09A;9;PE;346;2;195;346;0;camouflage;Non-UCP;Error;2;Style;Minor;StyMin;1;1;3,3
P09A;9;PE;0;0;0;0;0;was;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,61
P09A;9;PE;259;1;259;259;0;perfect;Non-UCP;Error;2;Style;Minor;StyMin;1;1;4,92
P09A;9;PE;0;0;0;0;0;want;Non-UCP;Not;1;Not;Not;Not;0;0;5,72
P09A;9;PE;341;2;161;161;0;ook;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P09A;9;PE;447;2;176;176;1;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P09A;9;PE;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;921;5;330;3001;1;wachtkamer;Non-UCP;Not;1;Not;Not;Not;0;0;3,39
P09A;9;PE;161;1;161;161;0;hing;Non-UCP;Not;1;Not;Not;Not;0;0;4,09
P09A;9;PE;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P09A;9;PE;779;3;85;779;0;wanordelijke;Reproduction;Not;1;Not;Not;Not;0;0;1,79
P09A;9;PE;0;0;0;0;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P09A;9;PE;836;3;306;836;0;gedemoraliseerde;Reproduction;Not;1;Not;Not;Not;0;0;1,21
P09A;9;PE;189;1;189;189;1;sfeer;Reproduction;Not;1;Not;Not;Not;0;0;4,65
P09A;9;PE;1011;3;295;1221;0;Stoelen;Non-UCP;Not;1;Not;Not;Not;0;0;4,26
P09A;9;PE;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P09A;9;PE;388;2;121;388;0;asbakken;Non-UCP;Not;1;Not;Not;Not;0;0;2,43
P09A;9;PE;209;1;209;209;0;waren;Non-UCP;Not;1;Not;Not;Not;0;0;5,92
P09A;9;PE;94;1;94;94;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P09A;9;PE;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;229;1;229;229;1;muren;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;4,49
P09A;9;PE;674;2;105;903;0;geschoven;Non-UCP;Not;1;Not;Not;Not;0;0;3,74
P09A;9;PE;370;1;370;370;0;Overal;Non-UCP;Not;1;Not;Not;Not;0;0;5,17
P09A;9;PE;0;0;0;0;0;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P09A;9;PE;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;219;1;219;219;0;vloer;Non-UCP;Not;1;Not;Not;Not;0;0;4,42
P09A;9;PE;171;1;171;171;0;lagen;Non-UCP;Not;1;Not;Not;Not;0;0;4,56
P09A;9;PE;206;1;206;206;0;bespatte;CS;Error;2;Accuracy;Minor;AccMin;1;1;0
P09A;9;PE;467;1;467;467;0;doeken;CS;Error;2;Accuracy;Minor;AccMin;1;1;3,56
P09A;9;PE;0;0;0;0;0;De;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P09A;9;PE;750;3;152;152;2;ruimte;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;5,04
P09A;9;PE;443;3;108;260;3;werd;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P09A;9;PE;787;4;123;1980;0;opgeknapt;Reproduction;Not;1;Not;Not;Not;0;0;3,63
P09A;9;PE;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P09A;9;PE;317;2;144;317;0;werd;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P09A;9;PE;656;2;483;483;1;ingericht;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;4,19
P09A;9;PE;142;1;142;315;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
